wall_time,ros_time,field.x,field.y,field.z
199.067049,27.801000000,422.000000000,640.000000000,1.000000000
199.619550,27.860000000,422.000000000,640.000000000,1.000000000
200.247604,27.927000000,420.500000000,640.000000000,1.000000000
200.855847,27.993000000,419.500000000,640.000000000,1.000000000
201.408979,28.042000000,419.000000000,640.000000000,1.000000000
201.918933,28.097000000,419.000000000,640.000000000,1.000000000
202.641917,28.184000000,418.500000000,640.000000000,1.000000000
203.259987,28.251000000,417.500000000,640.000000000,1.000000000
203.871958,28.318000000,417.000000000,640.000000000,1.000000000
204.475760,28.364000000,414.000000000,640.000000000,1.000000000
205.049740,28.400000000,412.000000000,640.000000000,1.000000000
205.612519,28.442000000,410.500000000,640.000000000,1.000000000
206.196734,28.476000000,411.000000000,640.000000000,1.000000000
206.749539,28.514000000,410.500000000,640.000000000,1.000000000
207.341158,28.553000000,409.000000000,640.000000000,1.000000000
208.032758,28.653000000,408.500000000,640.000000000,1.000000000
208.615896,28.712000000,408.000000000,640.000000000,1.000000000
209.183409,28.787000000,405.000000000,640.000000000,1.000000000
209.846492,28.877000000,401.500000000,640.000000000,1.000000000
210.499257,28.973000000,395.500000000,640.000000000,1.000000000
211.165772,29.060000000,392.000000000,640.000000000,1.000000000
211.832670,29.138000000,388.000000000,640.000000000,1.000000000
212.395318,29.178000000,383.000000000,640.000000000,1.000000000
212.904511,29.224000000,380.500000000,640.000000000,1.000000000
213.410424,29.264000000,377.500000000,640.000000000,1.000000000
213.993407,29.310000000,374.500000000,640.000000000,1.000000000
214.553172,29.362000000,373.000000000,640.000000000,1.000000000
215.112251,29.438000000,371.000000000,640.000000000,1.000000000
215.679663,29.493000000,370.000000000,640.000000000,1.000000000
216.225935,29.542000000,366.000000000,640.000000000,1.000000000
216.744525,29.592000000,-1.000000000,640.000000000,0.000000000
217.403439,29.676000000,-1.000000000,640.000000000,0.000000000
217.885235,29.714000000,-1.000000000,640.000000000,0.000000000
218.515562,29.802000000,-1.000000000,640.000000000,0.000000000
219.124712,29.870000000,-1.000000000,640.000000000,0.000000000
219.800353,29.939000000,-1.000000000,640.000000000,0.000000000
220.465800,29.998000000,-1.000000000,640.000000000,0.000000000
221.103008,30.061000000,-1.000000000,640.000000000,0.000000000
221.815245,30.113000000,-1.000000000,640.000000000,0.000000000
222.457643,30.207000000,-1.000000000,640.000000000,0.000000000
223.153389,30.273000000,-1.000000000,640.000000000,0.000000000
223.733911,30.329000000,-1.000000000,640.000000000,0.000000000
224.502840,30.402000000,-1.000000000,640.000000000,0.000000000
