wall_time,ros_time
11.375668,8.051000000
11.384022,8.052000000
11.394384,8.053000000
11.398127,8.054000000
11.416905,8.055000000
11.422646,8.056000000
11.441267,8.057000000
11.457384,8.058000000
11.470410,8.059000000
11.483149,8.060000000
11.489116,8.061000000
11.489401,8.062000000
11.502298,8.063000000
11.507756,8.064000000
11.532868,8.065000000
11.545178,8.066000000
11.557649,8.067000000
11.559200,8.068000000
11.579132,8.069000000
11.585564,8.070000000
11.585628,8.071000000
11.585672,8.072000000
11.587449,8.073000000
11.590442,8.074000000
11.592401,8.075000000
11.612985,8.076000000
11.622473,8.077000000
11.633599,8.078000000
11.653198,8.079000000
11.659324,8.080000000
11.676415,8.081000000
11.689155,8.082000000
11.690167,8.083000000
11.712595,8.084000000
11.721846,8.085000000
11.731762,8.086000000
11.740408,8.087000000
11.747341,8.088000000
11.772784,8.089000000
11.776727,8.090000000
11.784781,8.091000000
11.791069,8.092000000
11.796479,8.093000000
11.801432,8.094000000
11.808937,8.095000000
11.815251,8.096000000
11.821468,8.097000000
11.827867,8.098000000
11.836620,8.099000000
11.841846,8.100000000
11.847561,8.101000000
11.853462,8.102000000
11.858835,8.103000000
11.878400,8.104000000
11.888890,8.105000000
11.894155,8.106000000
11.903156,8.107000000
11.910220,8.108000000
11.919986,8.109000000
11.936135,8.110000000
11.938585,8.111000000
11.948607,8.112000000
11.957288,8.113000000
11.971908,8.114000000
11.972034,8.115000000
11.978887,8.116000000
11.987392,8.117000000
11.997394,8.118000000
12.009010,8.119000000
12.019454,8.120000000
12.019502,8.121000000
12.021048,8.122000000
12.033592,8.123000000
12.071654,8.124000000
12.101217,8.125000000
12.123487,8.126000000
12.123564,8.127000000
12.143897,8.128000000
12.172943,8.129000000
12.173018,8.130000000
12.201438,8.131000000
12.201491,8.132000000
12.214550,8.133000000
12.214594,8.134000000
12.230923,8.135000000
12.237251,8.136000000
12.246083,8.137000000
12.246131,8.138000000
12.282923,8.139000000
12.282971,8.140000000
12.297021,8.141000000
12.306808,8.142000000
12.306857,8.143000000
12.335143,8.144000000
12.347594,8.145000000
12.355870,8.146000000
12.366432,8.147000000
12.372020,8.148000000
12.399837,8.149000000
12.415169,8.150000000
12.430313,8.151000000
12.441412,8.152000000
12.449848,8.153000000
12.469888,8.154000000
12.471007,8.155000000
12.507848,8.156000000
12.518025,8.157000000
12.524176,8.158000000
12.529749,8.159000000
12.539905,8.160000000
12.556134,8.161000000
12.561847,8.162000000
12.565518,8.163000000
12.593149,8.164000000
12.606379,8.165000000
12.606454,8.166000000
12.622266,8.167000000
12.635954,8.168000000
12.645292,8.169000000
12.670503,8.170000000
12.679297,8.171000000
12.693602,8.172000000
12.707715,8.173000000
12.716062,8.174000000
12.732122,8.175000000
12.760536,8.176000000
12.778058,8.177000000
12.787938,8.178000000
12.800476,8.179000000
12.808298,8.180000000
12.829455,8.181000000
12.849371,8.182000000
12.862364,8.183000000
12.873592,8.184000000
12.884346,8.185000000
12.906472,8.186000000
12.909999,8.187000000
12.945115,8.188000000
12.945166,8.189000000
12.967823,8.190000000
12.972197,8.191000000
12.990813,8.192000000
12.995914,8.193000000
13.002292,8.194000000
13.008371,8.195000000
13.023291,8.196000000
13.025856,8.197000000
13.036756,8.198000000
13.039192,8.199000000
13.065290,8.200000000
13.066687,8.201000000
13.076403,8.202000000
13.080216,8.203000000
13.092422,8.204000000
13.095544,8.205000000
13.106892,8.206000000
13.110833,8.207000000
13.117349,8.208000000
13.144806,8.209000000
13.158219,8.210000000
13.173931,8.211000000
13.199014,8.212000000
13.217788,8.213000000
13.228600,8.214000000
13.235793,8.215000000
13.258140,8.216000000
13.263305,8.217000000
13.277023,8.218000000
13.280375,8.219000000
13.288306,8.220000000
13.294444,8.221000000
13.311038,8.222000000
13.316229,8.223000000
13.319278,8.224000000
13.326208,8.225000000
13.337494,8.226000000
13.359810,8.227000000
13.368223,8.228000000
13.374378,8.229000000
13.387896,8.230000000
13.399447,8.231000000
13.402838,8.232000000
13.419101,8.233000000
13.450258,8.234000000
13.459760,8.235000000
13.468916,8.236000000
